Unnamed: 0,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Product ID,Factory ID
394,2022-12-07,2028-05-31,First Class,165050,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
395,2023-02-20,2028-08-19,Standard Class,166485,United States,Nashville,Tennessee,37211,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
396,2024-03-08,2029-09-05,Standard Class,104080,United States,Anaheim,California,92804,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
397,2024-03-08,2029-09-05,Standard Class,104080,United States,Anaheim,California,92804,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
398,2024-09-02,2030-02-27,Standard Class,146983,United States,Henderson,Kentucky,42420,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
399,2024-10-13,2030-04-07,First Class,148831,United States,Louisville,Kentucky,40214,Chocolate,Gulf,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
400,2024-11-23,2030-05-20,Standard Class,166919,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
401,2024-12-24,2030-06-23,Standard Class,147956,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
402,2022-01-03,2027-07-01,Second Class,141243,United States,Dallas,Texas,75217,Chocolate,Interior,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
403,2022-01-03,2027-07-01,Second Class,141243,United States,Dallas,Texas,75217,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
404,2022-01-03,2027-07-01,Second Class,141243,United States,Dallas,Texas,75217,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
405,2022-01-17,2027-07-16,Standard Class,151547,United States,Bartlett,Tennessee,38134,Chocolate,Gulf,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
406,2023-05-05,2028-10-27,Second Class,126165,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
407,2024-04-02,2029-09-27,Standard Class,145275,United States,Decatur,Alabama,35601,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
408,2024-05-14,2029-11-08,Standard Class,115546,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
409,2024-05-14,2029-11-08,Standard Class,115546,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
410,2021-10-26,2027-04-22,Second Class,162278,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
411,2021-10-26,2027-04-22,Second Class,162278,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
412,2023-09-15,2029-03-12,Standard Class,160479,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
413,2024-07-06,2029-12-27,Same Day,152492,United States,Miami,Florida,33142,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
414,2024-12-09,2030-06-06,Standard Class,109715,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
415,2021-04-02,2026-09-29,Standard Class,160276,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
416,2022-05-04,2027-10-29,Standard Class,110548,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
417,2022-05-15,2027-11-10,Second Class,166604,United States,Roswell,Georgia,30076,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
418,2022-08-05,2028-02-01,Standard Class,112214,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
419,2022-08-05,2028-02-01,Standard Class,112214,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
420,2022-08-05,2028-02-01,Standard Class,112214,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
421,2022-08-05,2028-02-01,Standard Class,112214,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
422,2022-11-12,2028-05-11,Standard Class,113628,United States,Plantation,Florida,33317,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
423,2022-11-12,2028-05-11,Standard Class,113628,United States,Plantation,Florida,33317,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
424,2022-11-12,2028-05-11,Standard Class,113628,United States,Plantation,Florida,33317,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
425,2022-11-12,2028-05-11,Standard Class,113628,United States,Plantation,Florida,33317,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
426,2022-11-12,2028-05-11,Standard Class,113628,United States,Plantation,Florida,33317,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
427,2022-11-12,2028-05-11,Standard Class,113628,United States,Plantation,Florida,33317,Chocolate,Gulf,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
428,2022-12-31,2028-06-24,Second Class,139780,United States,Detroit,Michigan,48205,Chocolate,Interior,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
429,2023-05-19,2028-11-12,Standard Class,138282,United States,Los Angeles,California,90008,Other,Pacific,Kazookles,26.0,8,2.0,24.0,The Other Factory,35.1175,-89.971107,KK,TOF
430,2023-05-30,2028-11-23,Standard Class,113831,United States,Springfield,Virginia,22153,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,34.9,10,24.9,10.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
431,2023-05-30,2028-11-23,Standard Class,113831,United States,Springfield,Virginia,22153,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
432,2023-05-30,2028-11-23,Standard Class,113831,United States,Springfield,Virginia,22153,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
433,2023-07-31,2029-01-25,Standard Class,144148,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
434,2023-08-06,2029-01-27,First Class,158869,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
435,2023-10-04,2029-03-30,Standard Class,145709,United States,Coral Gables,Florida,33134,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
436,2023-10-04,2029-03-30,Standard Class,145709,United States,Coral Gables,Florida,33134,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
437,2023-11-15,2029-05-11,Standard Class,148740,United States,San Diego,California,92024,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
438,2021-04-28,2026-10-21,First Class,131387,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
439,2021-05-10,2026-11-05,Standard Class,159709,United States,Kent,Washington,98031,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
440,2021-05-10,2026-11-05,Standard Class,159709,United States,Kent,Washington,98031,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
441,2021-12-29,2027-06-26,Standard Class,102330,United States,Brentwood,California,94513,Chocolate,Pacific,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
442,2021-12-29,2027-06-26,Standard Class,102330,United States,Brentwood,California,94513,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
443,2022-03-14,2027-09-09,Standard Class,167479,United States,Roseville,California,95661,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
444,2022-12-20,2028-06-16,Second Class,158918,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
445,2023-11-10,2029-05-05,Second Class,158694,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
446,2023-11-10,2029-05-05,Second Class,158694,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
447,2023-11-10,2029-05-05,Second Class,158694,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
448,2023-11-10,2029-05-05,Second Class,158694,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
449,2023-11-10,2029-05-05,Second Class,158694,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
450,2023-11-10,2029-05-05,Second Class,158694,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
451,2023-11-10,2029-05-05,Second Class,158694,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
452,2024-05-05,2029-10-26,Same Day,107552,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
453,2024-09-09,2030-03-06,Standard Class,155929,United States,Glendale,Arizona,85301,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
454,2024-12-11,2030-06-09,Standard Class,160759,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
455,2024-12-17,2030-06-13,Standard Class,116855,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
456,2021-01-10,2026-07-08,Standard Class,149020,United States,Springfield,Virginia,22153,Chocolate,Gulf,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
457,2021-01-10,2026-07-08,Standard Class,149020,United States,Springfield,Virginia,22153,Other,Gulf,Wonka Gum,1.25,1,0.65,0.6,Secret Factory,41.446333,-90.565487,WG,SF
458,2021-10-31,2027-04-25,Second Class,108609,United States,Lorain,Ohio,44052,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
459,2021-12-28,2027-06-24,Standard Class,141313,United States,Beverly,Massachusetts,01915,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
460,2021-12-28,2027-06-24,Standard Class,141313,United States,Beverly,Massachusetts,01915,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
461,2021-12-28,2027-06-24,Standard Class,141313,United States,Beverly,Massachusetts,01915,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
462,2022-05-18,2027-11-12,Standard Class,165554,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
463,2023-11-28,2029-05-25,Standard Class,123617,United States,Palm Coast,Florida,32137,Chocolate,Gulf,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
464,2024-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
465,2024-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
466,2024-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
467,2024-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
468,2024-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
469,2024-05-14,2029-11-07,First Class,133361,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
470,2024-10-16,2030-04-13,Standard Class,111577,United States,Scottsdale,Arizona,85254,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
471,2021-05-14,2026-11-10,Standard Class,106810,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
472,2021-12-29,2027-06-25,Standard Class,110786,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
473,2021-12-29,2027-06-25,Standard Class,110786,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
474,2021-12-29,2027-06-25,Standard Class,110786,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
475,2021-12-29,2027-06-25,Standard Class,110786,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
476,2021-12-29,2027-06-25,Standard Class,110786,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
477,2021-12-29,2027-06-25,Standard Class,110786,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
478,2021-12-29,2027-06-25,Standard Class,110786,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
479,2023-01-05,2028-06-29,Second Class,134474,United States,Jacksonville,Florida,32216,Other,Gulf,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,WG,SF
480,2023-01-05,2028-06-29,Second Class,134474,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
481,2023-01-05,2028-06-29,Second Class,134474,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
482,2023-01-22,2028-07-20,Standard Class,138079,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
483,2023-09-12,2029-03-09,Standard Class,123946,United States,Springfield,Virginia,22153,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
484,2023-09-12,2029-03-09,Standard Class,123946,United States,Springfield,Virginia,22153,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
485,2023-09-12,2029-03-09,Standard Class,123946,United States,Springfield,Virginia,22153,Chocolate,Gulf,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
486,2023-09-12,2029-03-09,Standard Class,123946,United States,Springfield,Virginia,22153,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
487,2023-12-26,2029-06-21,Standard Class,123015,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
488,2024-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
489,2024-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
490,2024-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Other,Pacific,Wonka Gum,6.25,5,3.25,3.0,Secret Factory,41.446333,-90.565487,WG,SF
491,2024-07-17,2030-01-09,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
492,2021-03-03,2026-08-28,Second Class,155852,United States,Wilmington,North Carolina,28403,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
493,2022-06-01,2027-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
494,2022-06-01,2027-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
495,2022-06-01,2027-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
496,2022-06-01,2027-11-26,Standard Class,132836,United States,Detroit,Michigan,48227,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
497,2022-11-28,2028-05-22,First Class,164497,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
498,2022-12-14,2028-06-10,Second Class,126347,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
499,2023-11-18,2029-05-15,Second Class,115378,United States,Taylor,Michigan,48180,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
500,2024-08-31,2030-02-26,Standard Class,133004,United States,Lawrence,Indiana,46226,Chocolate,Interior,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
501,2024-10-06,2030-04-03,Standard Class,137421,United States,Chandler,Arizona,85224,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
502,2021-09-14,2027-03-12,Standard Class,113362,United States,Rochester,New York,14609,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
503,2021-09-14,2027-03-12,Standard Class,113362,United States,Rochester,New York,14609,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
504,2021-12-30,2027-06-27,Standard Class,131800,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
505,2021-12-30,2027-06-27,Standard Class,131800,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
506,2024-10-17,2030-04-11,Second Class,123246,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
507,2021-10-06,2027-03-31,Second Class,132542,United States,Omaha,Nebraska,68104,Other,Interior,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,WG,SF
508,2022-03-23,2027-09-15,First Class,107944,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Fudge Mallows,39.6,11,26.4,13.2,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
509,2022-03-23,2027-09-15,First Class,107944,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
510,2023-07-16,2029-01-11,Standard Class,157000,United States,Grand Prairie,Texas,75051,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
511,2023-07-16,2029-01-11,Standard Class,157000,United States,Grand Prairie,Texas,75051,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
512,2024-05-28,2029-11-22,Standard Class,161340,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
513,2024-05-28,2029-11-22,Standard Class,161340,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
514,2024-12-02,2030-05-26,Same Day,109701,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
515,2024-12-02,2030-05-26,Same Day,109701,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
